repeat,fold,source,session,game,composition_id
4,0,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,game8,14
4,0,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,game9,14
4,4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,game1,3
4,4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,game2,3
4,4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,game3,3
4,4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,game4,3
4,4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,game5,3
4,4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,game6,3
4,4,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,game10,3
4,4,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,game11,3
4,4,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,game12,3
4,4,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,game7,3
4,4,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,game8,3
4,4,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,game9,3
4,2,Youtube,flashback one night ultimate werewolf retro 9,game1,1
4,2,Youtube,flashback one night ultimate werewolf retro 9,game2,1
4,2,Youtube,flashback one night ultimate werewolf retro 9,game3,1
4,2,Youtube,flashback one night ultimate werewolf retro 9,game4,1
4,2,Youtube,flashback one night ultimate werewolf retro 9,game5,1
4,2,Youtube,visions from 2016 one night ultimate werewolf retro 11,game1,1
4,2,Youtube,visions from 2016 one night ultimate werewolf retro 11,game2,1
4,2,Youtube,visions from 2016 one night ultimate werewolf retro 11,game3,1
4,2,Youtube,visions from 2016 one night ultimate werewolf retro 11,game4,1
4,2,Youtube,visions from 2016 one night ultimate werewolf retro 11,game5,1
4,2,Youtube,way way back one night ultimate werewolf retro 10,game1,1
4,2,Youtube,way way back one night ultimate werewolf retro 10,game2,1
4,2,Youtube,way way back one night ultimate werewolf retro 10,game3,1
4,2,Youtube,way way back one night ultimate werewolf retro 10,game4,1
4,2,Youtube,way way back one night ultimate werewolf retro 10,game5,1
4,0,Youtube,one night ultimate werewolf retro 1,game1,6
4,0,Youtube,one night ultimate werewolf retro 1,game10,6
4,0,Youtube,one night ultimate werewolf retro 1,game2,6
4,0,Youtube,one night ultimate werewolf retro 1,game3,6
4,0,Youtube,one night ultimate werewolf retro 1,game4,6
4,0,Youtube,one night ultimate werewolf retro 1,game5,6
4,0,Youtube,one night ultimate werewolf retro 1,game6,6
4,0,Youtube,one night ultimate werewolf retro 1,game7,6
4,0,Youtube,one night ultimate werewolf retro 1,game8,6
4,0,Youtube,one night ultimate werewolf retro 1,game9,6
4,2,Youtube,one night ultimate werewolf retro 2,game1,9
4,2,Youtube,one night ultimate werewolf retro 2,game2,9
4,2,Youtube,one night ultimate werewolf retro 2,game3,9
4,2,Youtube,one night ultimate werewolf retro 2,game4,9
4,2,Youtube,one night ultimate werewolf retro 2,game5,9
4,2,Youtube,one night ultimate werewolf retro 2,game6,9
4,2,Youtube,one night ultimate werewolf retro 2,game7,9
4,2,Youtube,one night ultimate werewolf retro 2,game8,9
4,1,Youtube,one night ultimate werewolf retro 3,game2,12
4,1,Youtube,one night ultimate werewolf retro 3,game3,12
4,1,Youtube,one night ultimate werewolf retro 3,game4,12
4,1,Youtube,one night ultimate werewolf retro 3,game5,12
4,1,Youtube,one night ultimate werewolf retro 3,game6,12
4,1,Youtube,one night ultimate werewolf retro 3,game7,12
4,1,Youtube,one night ultimate werewolf retro 3,game8,12
4,3,Youtube,one night ultimate werewolf retro 4,game10,2
4,3,Youtube,one night ultimate werewolf retro 4,game11,2
4,3,Youtube,one night ultimate werewolf retro 4,game3,2
4,3,Youtube,one night ultimate werewolf retro 4,game4,2
4,3,Youtube,one night ultimate werewolf retro 4,game5,2
4,3,Youtube,one night ultimate werewolf retro 4,game6,2
4,3,Youtube,one night ultimate werewolf retro 4,game7,2
4,3,Youtube,one night ultimate werewolf retro 4,game9,2
4,3,Youtube,one night ultimate werewolf 37 april 21st 2018,game2,2
4,3,Youtube,one night ultimate werewolf 38 april 21st 2018,game3,2
4,3,Youtube,one night ultimate werewolf 38 april 21st 2018,game4,2
4,3,Youtube,one night ultimate werewolf 39 april 21st 2018,game3,2
4,3,Youtube,one night ultimate werewolf retro 5,game1,11
4,3,Youtube,one night ultimate werewolf retro 5,game2,11
4,3,Youtube,one night ultimate werewolf retro 5,game3,11
4,3,Youtube,one night ultimate werewolf retro 5,game4,11
4,3,Youtube,one night ultimate werewolf retro 5,game5,11
4,3,Youtube,one night ultimate werewolf retro 5,game6,11
4,3,Youtube,one night ultimate werewolf retro 5,game7,11
4,3,Youtube,one night ultimate werewolf retro 5,game8,11
4,4,Youtube,one night ultimate werewolf - drinking play through,game1,28
4,4,Youtube,one night ultimate werewolf - drinking play through,game2,28
4,3,Youtube,one night ultimate werewolf 1 july 5th 2016,game2,32
4,2,Youtube,one night ultimate werewolf 10 november 6th 2016,game1,31
4,1,Youtube,one night ultimate werewolf 13 july 29th 2017,game1,21
4,1,Youtube,one night ultimate werewolf 13 july 29th 2017,game2,21
4,1,Youtube,one night ultimate werewolf 13 july 29th 2017,game3,21
4,4,Youtube,one night ultimate werewolf 14 august 26th 2017,game1,26
4,4,Youtube,one night ultimate werewolf 14 august 26th 2017,game2,26
4,4,Youtube,one night ultimate werewolf 18 september 30th 2017,game1,35
4,3,Youtube,one night ultimate werewolf 26 january 20th 2018,game2,29
4,3,Youtube,one night ultimate werewolf 26 january 20th 2018,game3,29
4,4,Youtube,one night ultimate werewolf 28 february 17th 2018,game1,13
4,4,Youtube,one night ultimate werewolf 28 february 17th 2018,game2,13
4,4,Youtube,one night ultimate werewolf 28 february 17th 2018,game3,13
4,4,Youtube,one night ultimate werewolf 30 february 17th 2018,game2,13
4,4,Youtube,one night ultimate werewolf 30 february 17th 2018,game4,13
4,2,Youtube,one night ultimate werewolf 34 march 24th 2018,game2,27
4,2,Youtube,one night ultimate werewolf 34 march 24th 2018,game3,27
4,1,Youtube,one night ultimate werewolf 4 july 14th 2016,game1,0
4,1,Youtube,one night ultimate werewolf 4 july 14th 2016,game2,0
4,1,Youtube,one night ultimate werewolf 4 july 14th 2016,game3,0
4,1,Youtube,one night ultimate werewolf 43 october 13th 2018,game1,0
4,1,Youtube,one night ultimate werewolf 43 october 13th 2018,game3,0
4,1,Youtube,one night ultimate werewolf 43 october 13th 2018,game4,0
4,1,Youtube,one night ultimate werewolf 44 october 13th 2018,game1,0
4,1,Youtube,one night ultimate werewolf 44 october 13th 2018,game2,0
4,1,Youtube,one night ultimate werewolf 44 october 13th 2018,game3,0
4,1,Youtube,one night ultimate werewolf 44 october 13th 2018,game4,0
4,1,Youtube,one night ultimate werewolf 44 october 13th 2018,game5,0
4,1,Youtube,one night ultimate werewolf 45 october 13th 2018,game4,0
4,1,Youtube,one night ultimate werewolf 45 october 13th 2018,game6,0
4,1,Youtube,one night ultimate werewolf 86 november 9th 2019,game1,0
4,1,Youtube,one night ultimate werewolf 86 november 9th 2019,game3,0
4,1,Youtube,one night ultimate werewolf 86 november 9th 2019,game4,0
4,1,Youtube,one night ultimate werewolf 87 november 9th 2019,game1,0
4,1,Youtube,one night ultimate werewolf 87 november 9th 2019,game2,0
4,4,Youtube,one night ultimate werewolf 5 october 29th 2016,game1,34
4,1,Youtube,one night ultimate werewolf 55 january 26th 2019,game3,33
4,4,Youtube,one night ultimate werewolf 6 november 6th 2016,game1,5
4,4,Youtube,one night ultimate werewolf 6 november 6th 2016,game2,5
4,4,Youtube,one night ultimate werewolf 7 november 6th 2016,game1,5
4,4,Youtube,one night ultimate werewolf 7 november 6th 2016,game2,5
4,4,Youtube,one night ultimate werewolf 7 november 6th 2016,game3,5
4,4,Youtube,one night ultimate werewolf 7 november 6th 2016,game4,5
4,4,Youtube,one night ultimate werewolf 9 november 6th 2016,game1,5
4,4,Youtube,one night ultimate werewolf 9 november 6th 2016,game2,5
4,4,Youtube,one night ultimate werewolf 9 november 6th 2016,game3,5
4,4,Youtube,one night ultimate werewolf 9 november 6th 2016,game4,5
4,0,Youtube,one night ultimate werewolf 62 march 23rd 2019,game1,10
4,0,Youtube,one night ultimate werewolf 62 march 23rd 2019,game2,10
4,0,Youtube,one night ultimate werewolf 63 march 23rd 2019,game1,10
4,0,Youtube,one night ultimate werewolf 64 march 23rd 2019,game3,10
4,0,Youtube,one night ultimate werewolf 64 march 23rd 2019,game4,10
4,0,Youtube,one night ultimate werewolf 64 march 23rd 2019,game5,10
4,0,Youtube,one night ultimate werewolf 89 november 30th 2019,game2,10
4,0,Youtube,one night ultimate werewolf 89 november 30th 2019,game3,10
4,4,Youtube,one night ultimate werewolf 8 november 6th 2016,game1,23
4,4,Youtube,one night ultimate werewolf 8 november 6th 2016,game4,23
4,3,Youtube,one night ultimate werewolf 83 october 15th 2019,game2,25
4,3,Youtube,one night ultimate werewolf 83 october 15th 2019,game3,25
4,4,Youtube,one night ultimate love letter one night ultimate werewolf,game2,22
4,4,Youtube,one night ultimate love letter one night ultimate werewolf,game3,22
4,4,Youtube,one night ultimate love letter one night ultimate werewolf,game7,22
4,3,Youtube,one night ultimate werewolf 1 how-to and playthrough,game1,15
4,3,Youtube,one night ultimate werewolf 2 the drunk,game1,15
4,3,Youtube,one night ultimate werewolf 3 insomniac,game1,15
4,2,Youtube,one night ultimate werewolf 361 classic werewolf,game1,19
4,2,Youtube,one night ultimate werewolf 362 more classic werewolf,game1,19
4,2,Youtube,one night ultimate werewolf 363 even more classic werewolf,game1,19
4,3,Youtube,one night ultimate werewolf 381 the hunt is on,game1,24
4,3,Youtube,one night ultimate werewolf 382 game 100!!,game1,24
4,4,Youtube,one night ultimate werewolf 491 classic werewolf,game1,18
4,4,Youtube,one night ultimate werewolf 492 more classic werewolf,game1,18
4,4,Youtube,one night ultimate werewolf 493 even more classic werewolf,game1,18
4,0,Youtube,one night ultimate werewolf 531 classic onuw,game1,17
4,0,Youtube,one night ultimate werewolf 532 more classic onuw,game1,17
4,0,Youtube,one night ultimate werewolf 533 even more classic onuw,game1,17
4,4,Youtube,one night ultimate werewolf game night!!,game2,30
4,1,Youtube,retrovision one night ultimate werewolf retro 7,game1,8
4,1,Youtube,retrovision one night ultimate werewolf retro 7,game2,8
4,1,Youtube,retrovision one night ultimate werewolf retro 7,game3,8
4,1,Youtube,retrovision one night ultimate werewolf retro 7,game4,8
4,1,Youtube,retrovision one night ultimate werewolf retro 7,game5,8
4,1,Youtube,ye olde times one night ultimate werewolf retro 8,game1,8
4,1,Youtube,ye olde times one night ultimate werewolf retro 8,game2,8
4,1,Youtube,ye olde times one night ultimate werewolf retro 8,game3,8
4,1,Youtube,ye olde times one night ultimate werewolf retro 8,game4,8
4,0,Youtube,the return of the king one night ultimate werewolf,game5,20
4,0,Youtube,the return of the king one night ultimate werewolf,game6,20
4,0,Youtube,the return of the king one night ultimate werewolf,game7,20
