source,session,game,player,roles_claimed,n_distinct_roles_claimed_self,is_in_role_conflict,n_conflicting_claimants,conflicting_roles,is_self_contradiction
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game3,Justin,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game3,Paul,"[""Robber"", ""Seer"", ""Tanner""]",3,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game4,Justin,"[""Tanner"", ""Troublemaker""]",2,True,1,"[""Troublemaker""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game4,Mike,"[""Villager""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game4,Paul,"[""Drunk"", ""Troublemaker""]",2,True,1,"[""Troublemaker""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game1,Justin,"[""Robber""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game1,Mike,"[""Insomniac""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game2,Justin,"[""Insomniac"", ""Tanner"", ""Werewolf""]",3,True,1,"[""Tanner""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game2,Mike,"[""Robber""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game2,Mitchell,"[""Seer"", ""Tanner""]",2,True,1,"[""Tanner""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game3,Justin,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game3,Mitchell,"[""Insomniac""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game4,Justin,"[""Insomniac""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,Justin,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,Mike,"[""Hunter""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,Paul,"[""Tanner""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Justin,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Mike,"[""Hunter""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Mitchell,"[""Robber"", ""Tanner""]",2,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,Chris,"[""Seer"", ""Werewolf""]",2,True,1,"[""Seer"", ""Werewolf""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,Mike,"[""Seer"", ""Werewolf""]",2,True,1,"[""Seer"", ""Werewolf""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Alana,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Caitlynn,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Mike,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Mitchell,"[""Robber"", ""Villager""]",2,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game2,Mitchell,"[""Drunk"", ""Werewolf""]",2,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,James,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,Justin,"[""Robber"", ""Tanner""]",2,True,1,"[""Robber""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,Mitchell,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,Paul,"[""Robber"", ""Seer""]",2,True,2,"[""Robber"", ""Seer""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,Justin,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,Mitchell,"[""Robber""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,Paul,"[""Copycat""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,James,"[""Werewolf""]",1,True,2,"[""Werewolf""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,Justin,"[""Werewolf""]",1,True,2,"[""Werewolf""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,Mitchell,"[""Seer"", ""Werewolf""]",2,True,2,"[""Werewolf""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,James,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,Justin,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,James,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,Justin,"[""Seer"", ""Tanner"", ""Werewolf""]",3,True,1,"[""Werewolf""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Alana,"[""Robber"", ""Troublemaker"", ""Villager""]",3,True,1,"[""Troublemaker""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Caitlynn,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Mitchell,"[""Troublemaker""]",1,True,1,"[""Troublemaker""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,Mitchell,"[""Robber"", ""Seer""]",2,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game3,Mike,"[""Drunk"", ""Tanner""]",2,True,1,"[""Tanner""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game3,Mitchell,"[""Tanner""]",1,True,1,"[""Tanner""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game4,Alana,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game4,Mike,"[""Insomniac"", ""Seer""]",2,True,2,"[""Insomniac"", ""Seer""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game4,Mitchell,"[""Insomniac""]",1,True,1,"[""Insomniac""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game1,Alana,"[""Insomniac""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game1,Mitchell,"[""Seer"", ""Tanner"", ""Werewolf""]",3,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game4,Alana,"[""Insomniac""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game4,Mike,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game2,Justin,"[""Apprentice Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game2,Mike,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game3,Caitlynn,"[""Tanner""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game3,Mike,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game1,Mitchell,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game1,Paul,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game3,Justin,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game3,Mike,"[""Robber""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game3,Mitchell,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game4,Mike,"[""Tanner""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game4,Paul,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game1,Mitchell,"[""Copycat""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game1,Paul,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game2,Paul,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game2,James,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game2,Justin,"[""Werewolf""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game3,James,"[""Troublemaker"", ""Werewolf"", ""Witch""]",3,True,1,"[""Werewolf""]",True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game3,Justin,"[""Robber""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game3,Mitchell,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game1,Mitchell,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game2,Mike,"[""Troublemaker""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game3,Alana,"[""Insomniac"", ""Robber""]",2,False,0,[],True
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game3,Caitlynn,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game4,Alana,"[""Seer""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game4,Caitlynn,"[""Insomniac""]",1,False,0,[],False
Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game4,Mike,"[""Robber""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game2,Justin,"[""Troublemaker""]",1,True,1,"[""Troublemaker""]",False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game2,Mitchell,"[""Werewolf""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game2,Paul,"[""Troublemaker""]",1,True,1,"[""Troublemaker""]",False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game2,Tyler,"[""Seer""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game3,Justin,"[""Copycat"", ""Robber"", ""Werewolf""]",3,True,1,"[""Robber""]",True
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game3,Mitchell,"[""Drunk""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game3,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game3,Tyler,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Mitchell,"[""Drunk"", ""Insomniac""]",2,False,0,[],True
Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,Audrey,"[""Villager""]",1,True,4,"[""Villager""]",False
Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,Brett,"[""Villager""]",1,True,4,"[""Villager""]",False
Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,Dan,"[""Seer"", ""Villager""]",2,True,4,"[""Seer"", ""Villager""]",True
Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,Dylan,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,Ed,"[""Seer"", ""Villager""]",2,True,4,"[""Seer"", ""Villager""]",True
Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,Katie,"[""Villager""]",1,True,4,"[""Villager""]",False
Youtube,One#Night#Ultimate#Werewolf#2#The#Drunk,Game1,Audrey,"[""Villager""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#2#The#Drunk,Game1,Brett,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#2#The#Drunk,Game1,Dan,"[""Mason""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#2#The#Drunk,Game1,Dylan,"[""Seer"", ""Werewolf""]",2,True,1,"[""Seer""]",True
Youtube,One#Night#Ultimate#Werewolf#2#The#Drunk,Game1,Ed,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,One#Night#Ultimate#Werewolf#3#Insomniac,Game1,Audrey,"[""Robber"", ""Villager""]",2,True,2,"[""Villager""]",True
Youtube,One#Night#Ultimate#Werewolf#3#Insomniac,Game1,Brett,"[""Drunk"", ""Mason""]",2,True,2,"[""Drunk"", ""Mason""]",True
Youtube,One#Night#Ultimate#Werewolf#3#Insomniac,Game1,Dan,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#3#Insomniac,Game1,Ed,"[""Insomniac"", ""Mason"", ""Villager""]",3,True,3,"[""Insomniac"", ""Mason"", ""Villager""]",True
Youtube,One#Night#Ultimate#Werewolf#3#Insomniac,Game1,Katie,"[""Drunk"", ""Insomniac"", ""Mason"", ""Villager""]",4,True,3,"[""Drunk"", ""Insomniac"", ""Mason"", ""Villager""]",True
Youtube,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,Game1,Brett,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,Game1,Dylan,"[""Werewolf""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,Game1,Katie,"[""Drunk""]",1,True,1,"[""Drunk""]",False
Youtube,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,Game1,Kelsey,"[""Robber""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,Game1,Pete,"[""Drunk"", ""Mason""]",2,True,1,"[""Drunk""]",True
Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,Brett,"[""Troublemaker""]",1,True,3,"[""Troublemaker""]",False
Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,Dylan,"[""Drunk"", ""Mason""]",2,True,2,"[""Drunk"", ""Mason""]",True
Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,George,"[""Robber"", ""Troublemaker""]",2,True,3,"[""Robber"", ""Troublemaker""]",True
Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,Katie,"[""Drunk""]",1,True,2,"[""Drunk""]",False
Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,Kelsey,"[""Robber"", ""Troublemaker""]",2,True,3,"[""Robber"", ""Troublemaker""]",True
Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,Pete,"[""Drunk"", ""Mason"", ""Minion"", ""Troublemaker""]",4,True,5,"[""Drunk"", ""Mason"", ""Troublemaker""]",True
Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,Brett,"[""Mason""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,Dylan,"[""Drunk""]",1,True,1,"[""Drunk""]",False
Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,George,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,Katie,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,Kelsey,"[""Drunk""]",1,True,1,"[""Drunk""]",False
Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,Pete,"[""Robber"", ""Werewolf""]",2,True,1,"[""Robber""]",True
Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,Brett,"[""Seer""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,Dustin,"[""Insomniac""]",1,True,1,"[""Insomniac""]",False
Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,Dylan,"[""Insomniac""]",1,True,1,"[""Insomniac""]",False
Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,Ed,"[""Troublemaker""]",1,True,1,"[""Troublemaker""]",False
Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,Katie,"[""Robber"", ""Troublemaker"", ""Werewolf""]",3,True,1,"[""Troublemaker""]",True
Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,Kelsey,"[""Hunter""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,Brett,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,Dustin,"[""Doppelganger"", ""Insomniac""]",2,True,1,"[""Doppelganger""]",True
Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,Dylan,"[""Hunter"", ""Werewolf""]",2,False,0,[],True
Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,Ed,"[""Seer""]",1,True,2,"[""Seer""]",False
Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,Katie,"[""Doppelganger"", ""Seer""]",2,True,3,"[""Doppelganger"", ""Seer""]",True
Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,Kelsey,"[""Seer""]",1,True,2,"[""Seer""]",False
Youtube,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,Game1,Brett,"[""Seer"", ""Werewolf""]",2,True,3,"[""Werewolf""]",False
Youtube,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,Game1,Dustin,"[""Drunk"", ""Werewolf""]",2,True,3,"[""Werewolf""]",True
Youtube,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,Game1,Katie,"[""Troublemaker"", ""Werewolf""]",2,True,3,"[""Werewolf""]",True
Youtube,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,Game1,Pete,"[""Pirate"", ""Villager"", ""Werewolf""]",3,True,3,"[""Werewolf""]",True
Youtube,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,Game1,Brett,"[""Robber""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,Game1,Dustin,"[""Seer""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,Game1,Katie,"[""Drunk""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,Game1,Pete,"[""Werewolf""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,Game1,Brett,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,Game1,Dustin,"[""Drunk""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,Game1,Katie,"[""Seer"", ""Tanner""]",2,True,2,"[""Seer"", ""Tanner""]",True
Youtube,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,Game1,Pete,"[""Robber"", ""Tanner""]",2,True,1,"[""Tanner""]",True
Youtube,One#Night#Ultimate#Werewolf#531#Classic#ONUW,Game1,Brett,"[""Drunk"", ""Robber"", ""Werewolf""]",3,True,1,"[""Drunk""]",True
Youtube,One#Night#Ultimate#Werewolf#531#Classic#ONUW,Game1,DeAndre,"[""Troublemaker""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#531#Classic#ONUW,Game1,Katie,"[""Tanner""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#531#Classic#ONUW,Game1,Ryan,"[""Drunk""]",1,True,1,"[""Drunk""]",False
Youtube,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,Game1,Brett,"[""Robber"", ""Troublemaker""]",2,True,1,"[""Robber""]",True
Youtube,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,Game1,DeAndre,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,Game1,Katie,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,Game1,Ryan,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW,Game1,DeAndre,"[""Drunk""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW,Game1,Katie,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW,Game1,Ryan,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,One#Night#Ultimate#Werewolf#GAME#NIGHT!!,Game2,Aaron,"[""Seer""]",1,False,0,[],False
Youtube,One#Night#Ultimate#Werewolf#GAME#NIGHT!!,Game2,Calvin,"[""Villager""]",1,True,1,"[""Villager""]",False
Youtube,One#Night#Ultimate#Werewolf#GAME#NIGHT!!,Game2,Rick,"[""Villager""]",1,True,1,"[""Villager""]",False
Youtube,One#Night#Ultimate#Werewolf#GAME#NIGHT!!,Game2,Shane,"[""Robber""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game1,Eric,"[""Robber""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game1,Justin,"[""Seer""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game1,Mike,"[""Villager""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game1,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,Eric,"[""Seer""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,Justin,"[""Insomniac""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,Mike,"[""Werewolf""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,Mitchell,"[""Villager""]",1,True,1,"[""Villager""]",False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,Paul,"[""Troublemaker"", ""Villager""]",2,True,1,"[""Villager""]",True
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game3,Eric,"[""Villager""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game3,Justin,"[""Seer""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game3,Mike,"[""Robber""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game3,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Eric,"[""Villager"", ""Werewolf""]",2,True,3,"[""Villager"", ""Werewolf""]",True
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Justin,"[""Insomniac"", ""Villager""]",2,True,3,"[""Villager""]",True
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Mike,"[""Tanner"", ""Troublemaker"", ""Villager""]",3,True,4,"[""Tanner"", ""Troublemaker"", ""Villager""]",True
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Mitchell,"[""Tanner"", ""Troublemaker""]",2,True,2,"[""Tanner"", ""Troublemaker""]",True
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,Paul,"[""Troublemaker"", ""Villager"", ""Werewolf""]",3,True,4,"[""Troublemaker"", ""Villager"", ""Werewolf""]",True
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Eric,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Justin,"[""Robber""]",1,False,0,[],False
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Mitchell,"[""Werewolf""]",1,True,1,"[""Werewolf""]",False
