model,game_id,source,session_name,game_key,game_class,n_valid_stochastic,p_correct,stoch_entropy,greedy_vote,greedy_correct,n_village_aligned_votes,village_top_share,village_vote_entropy,village_modal_correct,werewolf,human_modal,other_human_target,unvoted_player,circle,swap_game,p_start_ww,p_start_not_end
31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,mixed_tie,3,0.6666666666666666,0.6365141682948128,James,False,3,0.3333333333333333,1.0986122886681096,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,False,0.6666666666666666,0.0
31B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,aligned,3,1.0,-0.0,Laura,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,dissociated,3,0.6666666666666666,0.6365141682948128,Mitchell,False,4,0.75,0.5623351446188083,False,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,False,0.6666666666666666,0.0
31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,no_werewolf,3,1.0,-0.0,No Werewolf,True,4,0.25,1.3862943611198906,False,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,aligned,3,1.0,-0.0,Paul,True,4,0.75,0.5623351446188083,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
31B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,dissociated,3,1.0,-0.0,Justin,True,3,0.6666666666666666,0.6365141682948128,False,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,Ego4D,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,Game1,dissociated,3,0.0,0.6365141682948128,Hailey,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,True,0.0,0.0
2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game4,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game4,dissociated,3,0.6666666666666666,0.6365141682948128,Sian,False,3,0.6666666666666666,0.6365141682948128,False,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,False,0.6666666666666666,0.0
2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game5,aligned,3,0.6666666666666666,0.6365141682948128,Chris,True,4,0.75,0.5623351446188083,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,False,0.6666666666666666,0.0
2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game6,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game6,dissociated,3,0.3333333333333333,0.6365141682948128,James,False,4,1.0,-0.0,False,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,False,0.3333333333333333,0.0
2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game7,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game7,no_werewolf,3,1.0,-0.0,No Werewolf,True,4,0.25,1.3862943611198906,False,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game8,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game8,dissociated,3,0.0,0.6365141682948128,Sian,False,3,1.0,-0.0,False,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,False,0.0,0.0
2B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game9,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game9,dissociated,3,0.6666666666666666,0.6365141682948128,Chris,True,5,0.6,0.6730116670092565,False,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,False,0.6666666666666666,0.0
2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game10,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game10,mixed_tie,3,0.3333333333333333,0.6365141682948128,No Werewolf,False,2,0.5,0.6931471805599453,True,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,True,0.0,0.0
2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game11,dissociated,3,0.0,-0.0,No Werewolf,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game6,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game6,no_werewolf,3,0.0,-0.0,Hunter,False,4,0.25,1.3862943611198906,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game7,aligned,3,0.0,0.6365141682948128,No Werewolf,False,3,1.0,-0.0,True,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,True,0.0,0.0
2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game8,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game8,dissociated,3,0.3333333333333333,0.6365141682948128,Zack,True,3,1.0,-0.0,False,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,True,0.0,0.0
2B,Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game9,dissociated,3,0.6666666666666666,0.6365141682948128,Zack,True,3,0.6666666666666666,0.6365141682948128,False,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,False,0.6666666666666666,0.0
2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game6,aligned,3,0.6666666666666666,0.6365141682948128,Clint,True,2,1.0,-0.0,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,True,0.6666666666666666,0.0
2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game7,dissociated,3,0.0,-0.0,Erin,False,3,0.6666666666666666,0.6365141682948128,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game8,mixed_tie,3,0.0,-0.0,Erin,False,2,0.5,0.6931471805599453,True,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game9,aligned,3,0.3333333333333333,0.6365141682948128,Clint,False,3,0.6666666666666666,0.6365141682948128,True,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,False,0.3333333333333333,0.0
2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game1,mixed_tie,3,0.0,-0.0,No Werewolf,False,3,0.3333333333333333,1.0986122886681096,True,0.0,0.0,0.0,0.0,1.0,True,0.0,0.0
2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game2,dissociated,3,0.0,0.6365141682948128,Hunter,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,True,0.3333333333333333,0.3333333333333333
2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game3,aligned,3,0.0,-0.0,No Werewolf,False,3,0.6666666666666666,0.6365141682948128,True,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game4,aligned,3,0.0,-0.0,No Werewolf,False,2,0.5,0.6931471805599453,True,0.0,0.0,0.0,0.0,1.0,True,0.0,0.0
2B,Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game5,aligned,3,0.6666666666666666,0.6365141682948128,Jacob,True,2,1.0,-0.0,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,False,0.6666666666666666,0.0
2B,Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game5,no_werewolf,3,0.0,-0.0,Daniel,False,2,0.5,0.6931471805599453,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game11,dissociated,3,0.0,0.6365141682948128,No Werewolf,False,2,0.5,0.6931471805599453,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game12,no_werewolf,3,0.6666666666666666,0.6365141682948128,No Werewolf,True,3,1.0,-0.0,False,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,False,0.0,0.0
2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game7,aligned,3,1.0,-0.0,Kevin,False,2,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game8,no_werewolf,3,0.6666666666666666,0.6365141682948128,No Werewolf,True,2,1.0,-0.0,False,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,False,0.0,0.0
2B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,Ego4D,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,Game3,dissociated,3,0.0,1.0986122886681096,Jack,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,0.3333333333333333
2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,Game1,aligned,3,0.6666666666666666,0.6365141682948128,Elliot,True,4,0.75,0.5623351446188083,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.0
2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,Game2,dissociated,3,1.0,-0.0,Sukeshi,True,5,0.6,0.6730116670092565,False,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,Game3,aligned,3,0.3333333333333333,0.6365141682948128,No Werewolf,False,5,1.0,-0.0,True,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,True,0.0,0.0
2B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,Youtube,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,Game1,dissociated,3,0.0,-0.0,Mitchell,False,4,0.5,1.039720770839918,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,Youtube,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,Game2,dissociated,3,0.3333333333333333,1.0986122886681096,Mitchell,False,4,0.75,0.5623351446188083,False,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,False,0.3333333333333333,0.0
2B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,Youtube,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,Game3,dissociated,3,0.3333333333333333,1.0986122886681096,Mitchell,True,4,0.25,1.3862943611198906,False,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,True,0.0,0.0
2B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game4,Youtube,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,Game4,no_werewolf,3,1.0,-0.0,Laura,False,5,0.6,0.9502705392332348,False,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
2B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game5,Youtube,Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9,Game5,dissociated,3,0.6666666666666666,0.6365141682948128,Mitchell,False,3,0.6666666666666666,0.6365141682948128,False,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,False,0.6666666666666666,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game1,aligned,3,1.0,-0.0,Mitchell,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game10,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game10,aligned,3,0.3333333333333333,0.6365141682948128,Mitchell,True,2,1.0,-0.0,True,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,True,0.6666666666666666,0.6666666666666666
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game2,dissociated,3,0.0,0.6365141682948128,No Werewolf,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game3,dissociated,3,0.0,0.6365141682948128,Alvin,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,True,0.6666666666666666,0.6666666666666666
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game4,aligned,3,0.3333333333333333,0.6365141682948128,James,False,3,0.6666666666666666,0.6365141682948128,True,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game5,aligned,3,1.0,-0.0,Mitchell,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game6,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game6,aligned,3,1.0,-0.0,Justin,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game7,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game7,aligned,3,1.0,-0.0,James,True,2,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,True,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game8,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game8,mixed_tie,3,0.6666666666666666,1.0986122886681096,No Werewolf,False,2,0.5,0.6931471805599453,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,False,0.6666666666666666,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1 / Game9,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#1,Game9,aligned,3,1.0,-0.0,Mitchell,True,3,0.6666666666666666,0.6365141682948128,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game1,aligned,3,1.0,-0.0,Caitlynn,True,4,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game2,no_werewolf,3,1.0,-0.0,No Werewolf,True,5,0.2,1.6094379124341005,False,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game3,aligned,3,1.0,-0.0,Justin,True,4,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game4,aligned,3,1.0,-0.0,Mike,True,4,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game5,mixed_tie,3,0.0,-0.0,Justin,False,3,0.3333333333333333,1.0986122886681096,True,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game6,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game6,aligned,3,0.0,-0.0,Mitchell,False,2,1.0,-0.0,True,0.0,0.0,0.0,1.0,0.0,True,1.0,1.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game7,aligned,3,1.0,-0.0,Caitlynn,True,3,0.6666666666666666,0.6365141682948128,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game8,dissociated,3,0.6666666666666666,0.6365141682948128,Justin,False,3,0.3333333333333333,1.0986122886681096,False,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,False,0.6666666666666666,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game2,dissociated,3,0.0,0.6365141682948128,Mike,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game3,no_werewolf,3,0.0,0.6365141682948128,Mitchell,False,4,0.25,1.3862943611198906,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game4,dissociated,3,0.3333333333333333,1.0986122886681096,Mike,True,2,1.0,-0.0,False,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,False,0.3333333333333333,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game5,dissociated,3,0.0,-0.0,James,False,3,0.6666666666666666,0.6365141682948128,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game6,mixed_tie,3,1.0,-0.0,Mike,True,2,0.5,0.6931471805599453,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game7,aligned,3,1.0,-0.0,Mitchell,True,2,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game8,no_werewolf,3,1.0,-0.0,No Werewolf,True,3,0.3333333333333333,1.0986122886681096,False,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game10,dissociated,3,0.0,0.6365141682948128,Mitchell,False,3,1.0,-0.0,False,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game11,aligned,3,0.3333333333333333,0.6365141682948128,Mitchell,False,3,1.0,-0.0,True,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,False,0.3333333333333333,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game3,aligned,3,1.0,-0.0,Mitchell,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,True,1.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game4,aligned,3,0.0,-0.0,Mitchell,False,3,0.6666666666666666,0.6365141682948128,True,0.0,0.0,1.0,0.0,0.0,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game5,aligned,3,0.0,-0.0,Justin,False,3,1.0,-0.0,True,0.0,0.0,0.0,1.0,0.0,True,1.0,1.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game6,no_werewolf,3,0.3333333333333333,0.6365141682948128,Mitchell,False,4,1.0,-0.0,False,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game7,no_werewolf,3,0.0,-0.0,No Werewolf,True,4,1.0,-0.0,False,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game9,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game9,dissociated,3,0.0,-0.0,Justin,False,2,1.0,-0.0,False,0.0,1.0,0.0,0.0,0.0,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,Game1,no_werewolf,3,0.3333333333333333,0.6365141682948128,Mitchell,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,Game2,mixed_tie,3,0.3333333333333333,0.6365141682948128,Justin,False,2,0.5,0.6931471805599453,True,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,True,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,Game3,aligned,3,0.6666666666666666,0.6365141682948128,Paul,True,2,1.0,-0.0,True,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,False,0.6666666666666666,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,Game4,no_werewolf,3,0.6666666666666666,0.6365141682948128,No Werewolf,True,3,0.3333333333333333,1.0986122886681096,False,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game7,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5,Game7,mixed_tie,3,0.6666666666666666,0.6365141682948128,Justin,False,2,0.5,0.6931471805599453,True,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,False,0.6666666666666666,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through,Game1,aligned,3,0.0,1.0986122886681096,Jordan2,False,3,0.6666666666666666,0.6365141682948128,True,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,False,0.0,0.0
2B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through,Game2,mixed_tie,3,0.0,1.0986122886681096,Jordan2,False,3,0.3333333333333333,1.0986122886681096,True,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,False,0.0,0.0
