game_id,source,session_name,game_key,player_names,start_roles,end_roles,has_werewolf,correct_vote_type,correct_player_names,n_valid_stochastic,stoch_vote_distribution,p_correct,stoch_entropy,at_least_one_correct,stoch_majority_vote,has_strict_majority,stoch_majority_correct,greedy_vote,greedy_correct,greedy_in_stoch_support
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018,Game3,"[""Justin"", ""Carly"", ""Paul"", ""Mitchell"", ""Mike""]","[""Tanner"", ""Minion"", ""Seer"", ""Werewolf"", ""Werewolf""]","[""Tanner"", ""Minion"", ""Seer"", ""Werewolf"", ""Werewolf""]",True,player,"[""Mitchell"", ""Mike""]",3,"{""Mitchell"": 1.0}",1.0,-0.0,True,Mitchell,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018,Game2,"[""Justin"", ""Caitlynn"", ""Mitchell"", ""James"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Minion"", ""Tanner"", ""Troublemaker""]","[""Minion"", ""Werewolf"", ""Werewolf"", ""Tanner"", ""Troublemaker""]",True,player,"[""Caitlynn"", ""Mitchell""]",3,"{""Mike"": 1.0}",0.0,-0.0,False,Mike,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,Game3,"[""Justin"", ""Caitlynn"", ""Mitchell"", ""James"", ""Mike""]","[""Robber"", ""Tanner"", ""Seer"", ""Werewolf"", ""Werewolf""]","[""Werewolf"", ""Tanner"", ""Seer"", ""Robber"", ""Werewolf""]",True,player,"[""Justin"", ""Mike""]",3,"{""James"": 1.0}",0.0,-0.0,False,James,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018,Game4,"[""Justin"", ""Caitlynn"", ""Mitchell"", ""James"", ""Mike""]","[""Werewolf"", ""Tanner"", ""Minion"", ""Robber"", ""Seer""]","[""Werewolf"", ""Robber"", ""Minion"", ""Tanner"", ""Seer""]",True,player,"[""Justin""]",3,"{""Mike"": 1.0}",0.0,-0.0,False,Mike,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018,Game3,"[""Justin"", ""Caitlynn"", ""Mitchell"", ""James"", ""Mike""]","[""Werewolf"", ""Drunk"", ""Tanner"", ""Werewolf"", ""Seer""]","[""Werewolf"", ""Robber"", ""Tanner"", ""Werewolf"", ""Seer""]",True,player,"[""Justin"", ""James""]",3,"{""Justin"": 1.0}",1.0,-0.0,True,Justin,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016,Game1,"[""Justin"", ""Paul"", ""Mitchell"", ""Mike""]","[""Drunk"", ""Robber"", ""Tanner"", ""Seer""]","[""Werewolf"", ""Seer"", ""Tanner"", ""Robber""]",True,player,"[""Justin""]",3,"{""Paul"": 0.6666666666666666, ""Mike"": 0.3333333333333333}",0.0,0.6365141682948128,False,Paul,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016,Game2,"[""Justin"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Seer""]","[""Werewolf"", ""Seer"", ""Werewolf"", ""Robber""]",True,player,"[""Justin"", ""Mitchell""]",3,"{""Mitchell"": 1.0}",1.0,-0.0,True,Mitchell,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016,Game3,"[""Justin"", ""Paul"", ""Mitchell"", ""Mike""]","[""Robber"", ""Drunk"", ""Seer"", ""Troublemaker""]","[""Seer"", ""Tanner"", ""Drunk"", ""Troublemaker""]",False,circle,[],3,"{""Paul"": 1.0}",0.0,-0.0,False,Paul,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game1,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Werewolf"", ""Tanner"", ""Robber"", ""Troublemaker""]","[""Robber"", ""Werewolf"", ""Tanner"", ""Troublemaker""]",True,player,"[""Mitchell""]",3,"{""Mitchell"": 1.0}",1.0,-0.0,True,Mitchell,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game3,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Werewolf"", ""Troublemaker"", ""Tanner"", ""Robber""]","[""Tanner"", ""Troublemaker"", ""Robber"", ""Werewolf""]",True,player,"[""Mike""]",3,"{""Justin"": 1.0}",0.0,-0.0,False,Justin,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018,Game4,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Tanner"", ""Robber"", ""Werewolf"", ""Troublemaker""]","[""Troublemaker"", ""Tanner"", ""Werewolf"", ""Robber""]",True,player,"[""Paul""]",3,"{""Mike"": 1.0}",0.0,-0.0,False,Mike,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game1,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Werewolf"", ""Seer"", ""Tanner"", ""Insomniac""]","[""Werewolf"", ""Seer"", ""Tanner"", ""Insomniac""]",True,player,"[""Justin""]",3,"{""Justin"": 0.6666666666666666, ""Mitchell"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Justin,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game2,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Werewolf"", ""Tanner"", ""Troublemaker"", ""Robber""]","[""Werewolf"", ""Tanner"", ""Troublemaker"", ""Robber""]",True,player,"[""Justin""]",3,"{""Justin"": 1.0}",1.0,-0.0,True,Justin,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game3,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Seer"", ""Robber"", ""Tanner"", ""Troublemaker""]","[""Seer"", ""Robber"", ""Tanner"", ""Troublemaker""]",False,circle,[],3,"{""No Werewolf"": 1.0}",1.0,-0.0,True,No Werewolf,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game4,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Tanner"", ""Troublemaker"", ""Seer"", ""Insomniac""]","[""Insomniac"", ""Troublemaker"", ""Seer"", ""Tanner""]",False,circle,[],3,"{""Paul"": 1.0}",0.0,-0.0,False,Paul,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Seer"", ""Troublemaker"", ""Werewolf"", ""Robber""]","[""Robber"", ""Troublemaker"", ""Seer"", ""Werewolf""]",True,player,"[""Mike""]",2,"{""Mitchell"": 1.0}",0.0,-0.0,False,Mitchell,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Tanner"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Tanner"", ""Werewolf"", ""Robber"", ""Werewolf""]",True,player,"[""Mitchell"", ""Mike""]",3,"{""Justin"": 1.0}",0.0,-0.0,False,Justin,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Robber"", ""Tanner"", ""Hunter""]","[""Troublemaker"", ""Robber"", ""Tanner"", ""Hunter""]",False,circle,[],3,"{""Mitchell"": 1.0}",0.0,-0.0,False,Mitchell,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,"[""Mitchell"", ""Chris"", ""Caitlynn"", ""Mike""]","[""Drunk"", ""Werewolf"", ""Troublemaker"", ""Robber""]","[""Insomniac"", ""Werewolf"", ""Troublemaker"", ""Robber""]",True,player,"[""Chris""]",3,"{""Mike"": 1.0}",0.0,-0.0,False,Mike,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019,Game3,"[""Justin"", ""Caitlynn"", ""Mitchell"", ""Brad"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Insomniac"", ""Tanner"", ""Seer""]","[""Werewolf"", ""Werewolf"", ""Insomniac"", ""Tanner"", ""Seer""]",True,player,"[""Justin"", ""Caitlynn""]",3,"{""Brad"": 0.6666666666666666, ""Justin"": 0.3333333333333333}",0.3333333333333333,0.6365141682948128,True,Brad,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Robber"", ""Troublemaker"", ""Werewolf""]","[""Robber"", ""Werewolf"", ""Troublemaker"", ""Werewolf""]",True,player,"[""Mitchell"", ""Mike""]",3,"{""Caitlynn"": 1.0}",0.0,-0.0,False,Caitlynn,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game2,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Seer"", ""Werewolf"", ""Robber"", ""Troublemaker""]","[""Werewolf"", ""Robber"", ""Seer"", ""Troublemaker""]",True,player,"[""Caitlynn""]",3,"{""Caitlynn"": 0.6666666666666666, ""Mitchell"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Caitlynn,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Troublemaker""]","[""Werewolf"", ""Seer"", ""Tanner"", ""Troublemaker""]",True,player,"[""Justin""]",3,"{""Justin"": 0.6666666666666666, ""James"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Justin,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game2,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Troublemaker"", ""Werewolf"", ""Seer""]","[""Seer"", ""Troublemaker"", ""Werewolf"", ""Tanner""]",True,player,"[""Paul""]",3,"{""James"": 1.0}",0.0,-0.0,False,James,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Tanner"", ""Werewolf"", ""Robber"", ""Werewolf""]",True,player,"[""James"", ""Mitchell""]",3,"{""No Werewolf"": 0.6666666666666666, ""Justin"": 0.3333333333333333}",0.0,0.6365141682948128,False,No Werewolf,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Robber"", ""Troublemaker"", ""Werewolf""]","[""Robber"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,player,"[""James""]",3,"{""James"": 1.0}",1.0,-0.0,True,James,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Werewolf"", ""Seer"", ""Werewolf"", ""Robber""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Seer""]",True,player,"[""Justin"", ""Paul""]",3,"{""Paul"": 1.0}",1.0,-0.0,True,Paul,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Seer"", ""Werewolf"", ""Robber"", ""Troublemaker""]","[""Werewolf"", ""Robber"", ""Seer"", ""Troublemaker""]",True,player,"[""Justin""]",3,"{""Paul"": 0.6666666666666666, ""James"": 0.3333333333333333}",0.0,0.6365141682948128,False,Paul,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Drunk""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Villager""]",True,player,"[""Alana""]",3,"{""Alana"": 1.0}",1.0,-0.0,True,Alana,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Tanner"", ""Robber"", ""Werewolf"", ""Seer""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Robber""]",True,player,"[""Alana""]",3,"{""Alana"": 0.3333333333333333, ""Caitlynn"": 0.3333333333333333, ""No Werewolf"": 0.3333333333333333}",0.3333333333333333,1.0986122886681096,True,,False,,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game3,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Drunk"", ""Tanner""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,player,"[""Caitlynn"", ""Mitchell""]",3,"{""Mitchell"": 1.0}",1.0,-0.0,True,Mitchell,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game4,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Drunk"", ""Tanner""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,player,"[""Caitlynn"", ""Mitchell""]",3,"{""Caitlynn"": 1.0}",1.0,-0.0,True,Caitlynn,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game1,"[""Matt"", ""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Robber"", ""Werewolf"", ""Tanner"", ""Insomniac"", ""Troublemaker""]","[""Robber"", ""Werewolf"", ""Tanner"", ""Insomniac"", ""Troublemaker""]",True,player,"[""Caitlynn""]",3,"{""Mitchell"": 1.0}",0.0,-0.0,False,Mitchell,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game4,"[""Matt"", ""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Insomniac"", ""Seer"", ""Werewolf"", ""Tanner"", ""Troublemaker""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Insomniac"", ""Troublemaker""]",True,player,"[""Mitchell""]",3,"{""Alana"": 0.3333333333333333, ""Mitchell"": 0.6666666666666666}",0.6666666666666666,0.6365141682948128,True,Mitchell,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game2,"[""Justin"", ""Meghan"", ""Caitlynn"", ""Mike""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Tanner""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Tanner""]",True,player,"[""Justin""]",3,"{""Caitlynn"": 0.3333333333333333, ""Justin"": 0.3333333333333333, ""Mike"": 0.3333333333333333}",0.3333333333333333,1.0986122886681096,True,,False,,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game3,"[""Justin"", ""Meghan"", ""Caitlynn"", ""Mike""]","[""Robber"", ""Tanner"", ""Werewolf"", ""Troublemaker""]","[""Troublemaker"", ""Werewolf"", ""Tanner"", ""Robber""]",True,player,"[""Meghan""]",3,"{""Meghan"": 0.6666666666666666, ""Caitlynn"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Meghan,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game1,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Werewolf"", ""Robber"", ""Werewolf""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Troublemaker""]",True,player,"[""Mitchell"", ""Paul""]",3,"{""Paul"": 1.0}",1.0,-0.0,True,Paul,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game3,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Werewolf""]",True,player,"[""Paul"", ""Mike""]",3,"{""Justin"": 0.6666666666666666, ""Paul"": 0.3333333333333333}",0.3333333333333333,0.6365141682948128,True,Justin,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game4,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Werewolf"", ""Seer"", ""Tanner""]","[""Troublemaker"", ""Tanner"", ""Seer"", ""Werewolf""]",True,player,"[""Mike""]",3,"{""Mike"": 1.0}",1.0,-0.0,True,Mike,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game1,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Troublemaker""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Troublemaker""]",True,player,"[""Justin"", ""Paul""]",3,"{""Mitchell"": 1.0}",0.0,-0.0,False,Mitchell,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game2,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Tanner""]","[""Robber"", ""Troublemaker"", ""Werewolf"", ""Tanner""]",True,player,"[""Paul""]",3,"{""No Werewolf"": 0.3333333333333333, ""Mitchell"": 0.3333333333333333, ""Paul"": 0.3333333333333333}",0.3333333333333333,1.0986122886681096,True,,False,,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game2,"[""Justin"", ""Mitchell"", ""Paul"", ""James""]","[""Werewolf"", ""Werewolf"", ""Robber"", ""Troublemaker""]","[""Werewolf"", ""Werewolf"", ""Robber"", ""Troublemaker""]",True,player,"[""Justin"", ""Mitchell""]",3,"{""Justin"": 0.3333333333333333, ""No Werewolf"": 0.6666666666666666}",0.3333333333333333,0.6365141682948128,True,No Werewolf,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game3,"[""Justin"", ""Mitchell"", ""Paul"", ""James""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Troublemaker""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Troublemaker""]",True,player,"[""Mitchell"", ""Paul""]",3,"{""James"": 0.6666666666666666, ""Mitchell"": 0.3333333333333333}",0.3333333333333333,0.6365141682948128,True,James,True,False,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game1,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Insomniac""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Insomniac""]",True,player,"[""Alana""]",3,"{""Caitlynn"": 0.3333333333333333, ""Alana"": 0.6666666666666666}",0.6666666666666666,0.6365141682948128,True,Alana,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game2,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Seer"", ""Robber"", ""Werewolf"", ""Troublemaker""]","[""Seer"", ""Troublemaker"", ""Werewolf"", ""Robber""]",True,player,"[""Alana""]",3,"{""Alana"": 1.0}",1.0,-0.0,True,Alana,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game3,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Robber"", ""Insomniac"", ""Werewolf""]","[""Werewolf"", ""Insomniac"", ""Robber"", ""Werewolf""]",True,player,"[""Caitlynn"", ""Mike""]",3,"{""Mike"": 1.0}",1.0,-0.0,True,Mike,True,True,,,
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game4,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Insomniac"", ""Troublemaker"", ""Seer"", ""Werewolf""]","[""Insomniac"", ""Troublemaker"", ""Werewolf"", ""Seer""]",True,player,"[""Alana""]",3,"{""No Werewolf"": 0.6666666666666666, ""Alana"": 0.3333333333333333}",0.3333333333333333,0.6365141682948128,True,No Werewolf,True,False,,,
Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game2,Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game2,"[""Justin"", ""Mitchell"", ""Paul"", ""Tyler""]","[""Troublemaker"", ""Werewolf"", ""Werewolf"", ""Seer""]","[""Troublemaker"", ""Werewolf"", ""Werewolf"", ""Seer""]",True,player,"[""Mitchell"", ""Paul""]",3,"{""Mitchell"": 0.6666666666666666, ""Justin"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Mitchell,True,True,,,
Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game3,Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game3,"[""Justin"", ""Mitchell"", ""Paul"", ""Tyler""]","[""Werewolf"", ""Drunk"", ""Troublemaker"", ""Werewolf""]","[""Werewolf"", ""Seer"", ""Troublemaker"", ""Werewolf""]",True,player,"[""Justin"", ""Tyler""]",3,"{""Justin"": 1.0}",1.0,-0.0,True,Justin,True,True,,,
Youtube / One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,One#Night#Ultimate#Love#Letter##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,"[""Justin"", ""Mitchell"", ""Paul"", ""Tyler""]","[""Werewolf"", ""Drunk"", ""Troublemaker"", ""Seer""]","[""Werewolf"", ""Tanner"", ""Troublemaker"", ""Drunk""]",True,player,"[""Justin""]",3,"{""Justin"": 0.6666666666666666, ""Paul"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Justin,True,True,,,
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough,Game1,"[""Dan"", ""Ed"", ""Katie"", ""Brett"", ""Audrey"", ""Dylan""]","[""Seer"", ""Werewolf"", ""Werewolf"", ""Villager"", ""Villager"", ""Troublemaker""]","[""Werewolf"", ""Seer"", ""Werewolf"", ""Villager"", ""Villager"", ""Troublemaker""]",True,player,"[""Dan"", ""Katie""]",3,"{""Brett"": 1.0}",0.0,-0.0,False,Brett,True,False,,,
